 Bhuiyan M.Z.A.	['Lee D.', 'Abelson H.', 'Sussman G.', 'Amalric M.', 'Wang L.', 'Pica P.', 'Figueira S.', 'Sigman M.', 'Dehaene S.', 'Anderson J.R.', 'Anderson J.R.', 'Bothell D.', 'Byrne M.D.', 'Douglass S.', 'Lebiere C.', 'Qin Y.', 'Anderson J.R.', 'Matessa M.', 'Lebiere C.', 'Aydede M.', 'Barsalou L.W.', 'Barsalou L.W.', 'Barsalou L.W.', 'Battaglia P.W.', 'Hamrick J.B.', 'Tenenbaum J.B.', 'Beer R.D.', 'Bennett C.H.', 'Berkeley G.', 'Blackburn P.', 'Bos J.', 'Block N.', 'Block N.', 'Bonawitz E.B.', 'Schijndel T.J.', 'Friel D.', 'Schulz L.', 'Bongard M.M.', 'Boole G.', 'Bowman S.R.', 'Manning C.D.', 'Potts C.', 'Bowman S.R.', 'Potts C.', 'Manning C.D.', 'Bowman S.R.', 'Potts C.', 'Manning C.D.', 'Bratko I.', 'Brigandt I.', 'Bubic A.', 'Cramon D.Y.', 'Schubotz R.I.', 'Cardone F.', 'Hindley J.R.', 'Carey S.', 'Carey S.', 'Carey S.']
 Bi J.	['Callum A.', 'Newell A.', 'Newell A.', 'Simon H.A.', 'Nickel M.', 'Kiela D.', 'Nieuwenhuis R.', 'Oliveras A.', 'Tinelli C.', 'Nilsson N.J.', 'Okasaki C.', 'Osherson D.N.', 'Smith E.E.', 'Wilkie O.', 'Lopez A.', 'Shafir E.', 'Overlan M.C.', 'Jacobs R.A.', 'Piantadosi S.T.', 'Overlan M.C.', 'Jacobs R.A.', 'Piantadosi S.T.', 'Penn D.C.', 'Holyoak K.J.', 'Povinelli D.J.', 'Piantadosi S.T.', 'Piantadosi S.T.', 'Piantadosi S.T.', 'Jacobs R.', 'Piantadosi S.T.', 'Tenenbaum J.', 'Goodman N.', 'Piantadosi S.T.', 'Tenenbaum J.', 'Goodman N.', 'Pierce B.C.', 'Plate T.A.', 'Pollack J.B.', 'Pollack J.B.', 'Putnam H.']
 Bianchi F.	['York NY', 'Paulheim H.', 'Paulheim H.', 'York NY', 'Piltaver R.', 'Gams M.', 'Porello D.', 'Troquard N.', 'Confalonieri R.', 'Galliani P.', 'Kutz O.', 'Renard X.', 'Woloszko N.', 'Aigrain J.', 'Detyniecki M.', 'Resnik P.', 'Ribeiro M.T.', 'Singh S.', 'Guestrin C.', 'Ribeiro M.T.', 'Singh S.', 'Guestrin C.', 'Ristoski P.', 'Paulheim H.', 'Rizzo G.', 'Amato C.', 'Fanizzi N.', 'Esposito F.', 'Batet M.', 'Isern D.', 'Shapley L.S.', 'Suchanek F.M.', 'Kasneci G.', 'Weikum G.', 'Tintarev N.', 'Masthof J.', 'Towell G.G.', 'Shavlik J.W.', 'Troquard N.', 'Confalonieri R.', 'Galliani P.', 'Porello D.', 'Kutz O.', 'Laag P.R.', 'White A.', 'Garcez A.S.', 'Wick M.R.', 'Thompson W.B.', 'Lidwell J.B.', 'Holden K.', 'Wu W.', 'Li H.', 'Wang H.', 'Zhu K.Q.', 'Yang H.', 'Rudin C.', 'Seltzer M.', 'Zhang J.', 'Silvescu A.', 'Honavar V.G.', 'Approximation LNCS', 'Zhang Q.', 'Yang Y.', 'Ma H.', 'Wu Y.N.', 'Cun Y.', 'Bengio Y.', 'Hinton G.', 'Bengio Y.', 'Deng L.', 'Yu D.', 'Platt J.', 'Erhan D.', 'Chalmers D.', 'Chalmers D.J.', 'Chalmers D.J.', 'Chalmers D.J.', 'Chater N.', 'Oaksford M.', 'Chater N.', 'Oaksford M.', 'Chater N.', 'Chater N.', 'Chomsky N.', 'Chomsky N.', 'Church A.', 'Church A.', 'Rosser J.B.', 'Clapp L.', 'Conant R.', 'Ashby R.', 'Craik K.J.W.', 'Craik K.J.W.', 'Curry H.B.', 'Feys R.', 'Dale R.', 'Spivey M.J.', 'Davies D.', 'Isard S.D.', 'Davis E.', 'Davis E.', 'Marcus G.', 'Davis M.', 'Putnam H.', 'Depeweg S.', 'Rothkopf C.A.', 'Ditto W.L.', 'Murali K.', 'Sinha S.', 'Drews C.', 'Flum J.', 'Edelman S.', 'Edelman S.', 'Edelman S.', 'Intrator N.', 'Edelman S.', 'Shahbazi R.', 'Ediger B.', 'Erdogan G.', 'Yildirim I.', 'Jacobs R.A.', 'Falkenhainer B.', 'Forbus K.D.', 'Gentner D.', 'Feldman J.', 'Feldman J.', 'Feldman J.', 'Feldman J.', 'Field H.', 'Field H.H.', 'Fitch W.T.', 'Fodor J.', 'Fodor J.', 'Fodor J.', 'Fodor J.', 'Lepore E.', 'Fodor J.', 'Laughlin B.P.', 'Fodor J.', 'Pylyshyn Z.', 'Fodor J.', 'Pylyshyn Z.W.', 'Frege G.', 'French R.M.', 'Gallistel C.', 'King A.']
 Bin S.	['Socher R.', 'Manning C.', 'Pereira F.', 'Gershman S.', 'Ritter S.', 'Botvinick M.', 'Poliak A.', 'Naradowsky J.', 'Haldar A.', 'Rudinger R.', 'Durme B.', 'Redington M.', 'Crater N.', 'Finch S.', 'Ritter S.', 'Barrett D.G.', 'Santoro A.', 'Botvinick M.M.', 'Ruder S.', 'Rumelhart D.E.', 'Abrahamson A.A.', 'Russakovsky O.', 'Deng J.', 'Su H.', 'Krause J.', 'Satheesh S.', 'Ma S.']
 Bisio F.	['Podsiadlo P.', 'Zeng R.L.', 'Zhang L.L.', 'Xiao Y.K.', 'Zeng Y.H.', 'Zhu H.', 'Xu X.J.', 'Yan X.P.', 'Sheng C.X.', 'Xu L.', 'Krzyzak A.', 'Suen C.Y.', 'Lu Y.', 'Shi P.F.', 'Zhao Y.M.', 'Kuncheva L.I.', 'Kittler J.', 'Pizzi N.J.', 'Pedrycz W.', 'Kuncheva L.I.', 'Bezdek J.C.', 'Duin R.P.W.', 'Liu Z.', 'Pan Q.', 'Dezert J.', 'Lam L.', 'Suen C.Y.', 'Huang Y.S.', 'Suen C.Y.', 'Verlinde P.', 'Cholet G.', 'Xu L.', 'Krzyzak A.', 'Suen C.Y.', 'Rogova G.', 'Yang J.B.', 'Xu D.L.', 'Xu X.B.', 'Zheng J.', 'Xu D.L.', 'Xu D.L.', 'Zhang Y.', 'Yang J.B.', 'Zhu H.Y.', 'Yang J.B.', 'Xu D.L.', 'Zhao Z.N.']
 Biswas S.K.	['Rfou R.', 'Skiena S.', 'Ma D.', 'Li S.', 'Zhang X.', 'Wang H.', 'Gulcehre C.', 'Ahn S.', 'Nallapati R.', 'Zhou B.', 'Bengio Y.', 'Gu J.', 'Lu Z.', 'Li H.', 'Li V.O.K.', 'Hovy E.', 'Papineni K.', 'Roukos S.', 'Ward T.', 'Ranzato M.', 'Chopra S.', 'Auli M.', 'Zaremba W.', 'Sutton R.S.', 'Allester D.A.', 'Singh S.P.', 'Mansour Y.', 'Kim Y.', 'Hermann K.M.', 'Cambridge MA', 'Graff D.', 'Kong J.', 'Chen K.', 'Maeda K.', 'Krizhevsky A.', 'Sutskever I.']
 Blonder A.	['Vapnik V.', 'Wang Y.', 'Wang S.', 'Lai K.K.', 'Widmer G.', 'Kubat M.', 'Yager R.R.', 'Yager R.R.', 'Filev D.P.', 'Yager R.R.', 'Kacprzyk J.', 'Beliakov G.', 'Yu H.', 'Sun C.', 'Yang X.', 'Zheng S.', 'Zou H.', 'Rush A.M.', 'Chopra S.', 'Weston J.', 'Nallapati R.', 'Zhou B.', 'Santos C.', 'Gulcehre C.', 'Xiang B.', 'Hochreiter S.', 'Schmidhuber J.', 'Avery P.G.', 'Graves M.F.', 'Toprak E.L.', 'Almacioglu G.', 'Pressley M.', 'Afflerbach P.', 'Evanston IL', 'Tarchi C.', 'See A.', 'Liu P.J.', 'Manning C.D.', 'Paulus R.', 'Xiong C.', 'Socher R.', 'Liu L.', 'Lu Y.']
 Bogatenkov S.	['Hitzler P.', 'Lehmann J.', 'Isele R.', 'Jakob M.', 'Jentzsch A.', 'Kontokostas D.', 'Mendes P.N.', 'Hellmann S.', 'Bizer C.', 'Lipton Z.C.', 'Lundberg S.M.', 'Mehrabi N.', 'Morstatter F.', 'Saxena N.', 'Lerman K.', 'Galstyan A.', 'Miller G.A.', 'Miller T.', 'Mulwad V.', 'Finin T.', 'Joshi A.', 'Mulwad V.', 'Finin T.', 'Joshi A.', 'Nunes I.', 'Jannach D.', 'Panigutti C.', 'Perotti A.', 'Pedreschi D.']
 Borgelt C.	['Su H.', 'Shen X.', 'Li W.', 'Cao Z.', 'Niu S.', 'Cho K.', 'Gulcehre C.', 'Bahdanau D.', 'Bougares F.', 'Schwenk H.', 'Bengio Y.', 'Alamri H.', 'Cartillier V.', 'Das A.', 'Wang J.', 'Cherian A.', 'Essa I.', 'Batra D.', 'Anderson P.', 'Sutskever I.', 'Vinyals O.', 'Le Q.V.', 'Bahdanau D.', 'Cho K.', 'Bengio Y.', 'Bengio Y.', 'Simard P.Y.', 'Frasconi P.', 'Kingma D.P.', 'Ba J.', 'Williams R.J.', 'Zipser D.', 'Zhang H.', 'Liu Z.', 'Xiong C.', 'Liu Z.', 'Guan J.', 'Huang F.', 'Zhao Z.', 'Zhu X.', 'Huang M.', 'Baader F.', 'Calvanese D.', 'Guinness D.L.', 'Nardi D.', 'Schneider P.F.', 'York NY', 'Kulmanov M.', 'Smaili F.Z.', 'Gao X.', 'Hoehndorf R.', 'Borgida A.', 'Walsh T.J.', 'Hirsh H.', 'Racharak T.', 'Suntisrivaraporn B.', 'Tojo S.', 'Racharak T.', 'Tojo S.', 'Lehmann K.', 'Turhan A.Y.', 'Amato C.', 'Fanizzi N.', 'Esposito F.', 'Mikolov T.', 'Sutskever I.', 'Chen K.', 'Corrado G.S.', 'Dean J.', 'Bordes A.', 'Usunier N.', 'Duran A.', 'Weston J.', 'Yakhnenko O.', 'Wang Z.', 'Zhang J.', 'Feng J.', 'Chen Z.', 'Chen J.', 'Hu P.', 'Ruiz E.', 'Holter O.M.', 'Antonyrajah D.', 'Horrocks I.', 'Smaili F.Z.', 'Gao X.', 'Hoehndorf R.', 'Zhang Y.', 'Chen Q.', 'Yang Z.', 'Lin H.', 'Lu Z.', 'Baader F.', 'Francisco CA', 'Pennington J.', 'Socher R.', 'Manning C.', 'Joulin A.', 'Grave E.', 'Bojanowski P.', 'Douze M.', 'Mikolov T.', 'Harris Z.S.', 'Baader F.', 'Molitor R.', 'Lin Y.', 'Liu Z.', 'Sun M.', 'Liu Y.', 'Zhu X.', 'Pesquita C.', 'Faria D.', 'Lord P.', 'Couto F.M.', 'Janowicz K.', 'Wilkes M.', 'Rada R.', 'Mili H.', 'Bicknell E.', 'Blettner M.', 'Caviedes J.E.', 'Cimino J.J.']
 Boumhidi J.	['Chen K.', 'Corrado G.S.', 'Dean J.', 'Murdock B.B.', 'Murdock B.B.', 'Newell A.', 'Oberauer K.', 'Lewandowsky S.', 'Pavlik P.I.', 'Anderson J.R.', 'Pennington J.', 'Socher R.', 'Manning C.D.', 'Plate T.A.', 'Reitter D.', 'Keller F.', 'Moore J.D.', 'Ricker T.J.', 'Spiegel L.R.']
 Bringsjord S.	['Weston J.', 'Minervini P.', 'Bosnjak M.', 'Riedel S.', 'Nickel M.', 'Kiela D.', 'Nickel M.', 'Tresp V.', 'Palumbo E.', 'Rizzo G.', 'Troncy R.', 'Baralis E.', 'Osella M.', 'Ferro E.', 'Phan N.', 'Dou D.', 'Wang H.', 'Kil D.']
 Bühmann L.	['Socher R.', 'Manning C.', 'Pereira F.', 'Gershman S.', 'Ritter S.', 'Botvinick M.', 'Poliak A.', 'Naradowsky J.', 'Haldar A.', 'Rudinger R.', 'Durme B.', 'Redington M.', 'Crater N.', 'Finch S.', 'Ritter S.', 'Barrett D.G.', 'Santoro A.', 'Botvinick M.M.', 'Ruder S.', 'Rumelhart D.E.', 'Abrahamson A.A.', 'Russakovsky O.', 'Deng J.', 'Su H.', 'Krause J.', 'Satheesh S.', 'Ma S.']
 Cai X.	['Clelland J.L.', 'Naughton B.L.', 'Reilly R.C.', 'Coy R.T.', 'Pavlick E.', 'Linzen T.', 'Rae K.', 'Hetherington P.A.', 'Mikolov T.', 'Sutskever I.', 'Chen K.', 'Corrado G.S.', 'Dean J.', 'Mitchell T.M.', 'Piscataway NJ', 'Mnih V.', 'Kavukcuoglu K.', 'Silver D.', 'Rusu A.A.', 'Veness J.', 'Bellemare M.G.', 'Graves A.', 'Hassabis D.', 'Nie Y.', 'Wang Y.', 'Bansal M.', 'Ommer B.', 'Buhmann J.', 'Oord A.V.D.', 'Dieleman S.', 'Zen H.', 'Simonyan K.', 'Vinyals O.', 'Graves A.', 'Kalchbrenner N.', 'Kavukcuoglu K.', 'Pearl L.', 'Goldwater S.', 'Pennington J.']
 Caldwell M.D.	['Li K.', 'Singh M.P.', 'Saraswat V.K.', 'Qian B.', 'Hu R.', 'Merentitis A.', 'Debes C.', 'Deng Y.', 'Ren Z.', 'Kong Y.', 'Bao F.', 'Dai Q.', 'Liu J.', 'Wang J.', 'Wang H.', 'Hu Y.', 'Liu J.', 'Islam R.U.', 'Hossain M.S.', 'Andersson K.', 'Li G.', 'Zhou Z.', 'Hu C.', 'Chang L.', 'Zhou Z.', 'Zhao F.', 'Cheng C.', 'Qiao X.', 'Teng W.', 'Gao M.', 'Zhang B.', 'Yin X.', 'Luo H.', 'Kabir S.', 'Islam R.U.', 'Hossain M.S.', 'Andersson K.', 'Hossain M.S.', 'Rahaman S.', 'Andersson K.', 'Pattinson C.', 'Schmidhuber J.', 'Krizhevsky A.', 'Sutskever I.', 'Hinton G.E.', 'Ketkar N.']
 Cambria E.	['Zhou J.', 'Cui G.', 'Zhang Z.', 'Yang C.', 'Liu Z.', 'Wang L.', 'Li C.', 'Sun M.', 'Anagha M.', 'Kumar R.R.', 'Sreetha K.', 'Raj P.C.', 'Sathe J.B.', 'Mali M.P.', 'Biltawi M.', 'Etaiwi W.', 'Tedmori S.', 'Shaout A.', 'Kumari U.', 'Sharma A.K.', 'Soni D.', 'Thein Y.', 'Khin T.N.', 'York NY', 'Singh S.N.', 'Sarraf T.', 'Ramadhan W.P.', 'Novianty S.T.M.T.', 'Setianingsih S.T.M.T.', 'Chakraborty S.', 'Ofek J.', 'Fernandes E.', 'Ur B.', 'He W.', 'Martinez J.', 'Padhi R.', 'Zhang L.', 'Ur B.', 'Huang J.', 'Cakmak M.', 'Huang Z.', 'Hughes M.', 'Humble J.', 'Crabtree A.', 'Hemmings T.', 'Koleva B.', 'Rodden T.', 'Hansson P.', 'Itzhaky S.', 'Gulwani S.', 'Immerman N.', 'Sagiv M.', 'Jakobi T.', 'Stevens G.', 'Castelli N.', 'Ogonowski C.', 'Schaub F.', 'Vindice N.', 'Randall D.W.', 'Wulf V.', 'Jha S.', 'Gulwani S.', 'Seshia S.A.', 'Tiwari A.', 'Jia Y.J.', 'Chen Q.A.', 'Wang S.', 'Rahmati A.', 'Fernandes E.', 'Mao Z.M.', 'Prakash A.', 'Klosowski T.', 'Lee J.', 'Lee K.', 'Jeong E.', 'Jo J.', 'Shroff N.B.', 'Levy N.', 'Bu L.', 'Li Z.', 'Zhang J.', 'Han S.', 'Karlsson B.F.', 'Zhang D.', 'Zhao F.']
 Cao J.	['Escobar L.', 'Gress N.', 'Matis T.', 'Hubacek O.', 'Sourek G.', 'Zelezny F.', 'Jian Z.', 'Qingyuan Z.', 'Liying T.', 'Liti C.', 'Piccialli V.', 'Sciandrone M.', 'Min B.', 'Kim J.', 'Choe C.', 'Eom H.', 'Kay R.B.', 'Nampally A.', 'Zhang T.', 'Ramakrishnan C.R.', 'Neumann S.', 'Ritter J.', 'Budhathoki K.', 'Nitti D.', 'Laet T.', 'Raedt L.', 'Odom P.', 'Khot T.', 'Natarajan S.', 'Odom P.', 'Khot T.', 'Porter R.', 'Natarajan S.', 'Platanios E.', 'Poon H.', 'Mitchell T.M.', 'Horvitz E.J.', 'Riguzzi F.', 'Bellodi E.', 'Lamma E.', 'Zese R.', 'Riguzzi F.', 'Bellodi E.', 'Zese R.', 'Cota G.', 'Lamma E.', 'Russell S.', 'Sridhar D.', 'Fakhraei S.', 'Getoor L.', 'Yang F.', 'Yang Z.', 'Cohen W.W.', 'Mello S.', 'Picard R.W.', 'Graesser A.', 'Vallverdu J.', 'Hershey PA', 'Brave S.', 'Nass C.', 'Hillsdale NJ', 'Calvo R.A.', 'Mello S.', 'Gunes H.', 'Pantic M.', 'Jaimes A.', 'Sebe N.', 'Zeng Z.', 'Pantic M.', 'Roisman G.I.', 'Huang T.S.']
 Cavallari S.	['Zhou J.', 'Cui G.', 'Zhang Z.', 'Yang C.', 'Liu Z.', 'Wang L.', 'Li C.', 'Sun M.', 'Anagha M.', 'Kumar R.R.', 'Sreetha K.', 'Raj P.C.', 'Sathe J.B.', 'Mali M.P.', 'Biltawi M.', 'Etaiwi W.', 'Tedmori S.', 'Shaout A.', 'Kumari U.', 'Sharma A.K.', 'Soni D.', 'Thein Y.', 'Khin T.N.', 'York NY', 'Singh S.N.', 'Sarraf T.', 'Ramadhan W.P.', 'Novianty S.T.M.T.', 'Setianingsih S.T.M.T.', 'Chakraborty S.']
 Chang L.	['Barocas S.', 'Hardt M.', 'Narayanan A.', 'Berk R.', 'Heidari H.', 'Jabbari S.', 'Kearns M.', 'Roth A.', 'Blackburn P.', 'Rijke M.', 'Venema Y.', 'Burrows M.', 'Abadi M.', 'Needham R.M.', 'Calders T.', 'Verwer S.', 'Carlini N.', 'Wagner D.A.', 'Chadha R.', 'Delaune S.', 'Kremer S.', 'Chakraborty A.', 'Alam M.', 'Dey V.', 'Chattopadhyay A.', 'Mukhopadhyay D.', 'Dreossi T.', 'Ghosh S.', 'Vincentelli A.L.', 'Seshia S.A.', 'Dwork C.', 'Dwork C.', 'Hardt M.', 'Pitassi T.', 'Reingold O.', 'Zemel R.S.', 'Fagin R.']
 Chang Y.-C.	['Hu Z.', 'Ma X.', 'Liu Z.', 'Hovy E.', 'Xing E.', 'Xu J.', 'Zhang Z.', 'Friedman T.', 'Liang Y.', 'Darwiche A.', 'Marra G.', 'Giannini F.', 'Diligenti M.', 'Maggini M.', 'Marco G.', 'Neves J.', 'Gomes S.', 'Vicente H.', 'Santos M.', 'Neves J.', 'Machado J.', 'Novais P.', 'Wang J.', 'Wang Z.', 'Zhang D.', 'Yan J.', 'Nakatsuji M.', 'Manhaeve R.', 'Dumancic S.', 'Kimmig A.', 'Demeester T.', 'Raedt L.', 'Raedt L.D.', 'Frasconi P.', 'Kersting K.', 'Riedel S.', 'Minervini P.', 'Bosnjak M.', 'Riedel S.', 'Cohen W.', 'Fan Y.', 'Mazaitis K.R.', 'Ma X.', 'Hovy E.', 'Lin G.', 'Shen C.', 'Schwing A.', 'Yuille A.', 'Urtasun R.', 'Klement E.', 'Mesiar R.', 'Pap E.', 'Giannini F.', 'Diligenti M.', 'Gori M.', 'Maggini M.', 'Sen P.', 'Namata G.', 'Bilgic M.', 'Getoor L.']
 Chaussy Y.	['Demeester T.', 'Riedel S.', 'Detassis F.', 'Lombardi M.', 'Milano M.', 'Donadello I.', 'Serafini L.', 'Garcez A.S.', 'Ebrahimi M.', 'Sarker M.K.', 'Bianchi F.', 'Xie N.', 'Doran D.', 'Hitzler P.', 'Fang M.', 'Zhou T.', 'Du Y.', 'Han L.', 'Zhang Z.', 'Fournier P.', 'Sigaud O.', 'Chetouani M.', 'Oudeyer P.', 'Gamma E.', 'Helm R.', 'Johnson R.', 'Vlissides J.M.', 'Garcez A.', 'Gori M.', 'Lamb L.C.', 'Serafini L.', 'Spranger M.', 'Tran S.N.', 'Garnelo M.', 'Arulkumaran K.', 'Shanahan M.', 'Geibel P.', 'Getoor L.', 'Hohenecker P.', 'Lukasiewicz T.', 'Hutter F.', 'Kotthoff L.', 'Vanschoren J.', 'Icarte R.T.', 'Klassen T.Q.', 'Valenzano R.A.', 'Ilraith S.A.', 'Illanes L.', 'Yan X.', 'Icartesa R.', 'Inoue K.']
 Chaves-Gonzalez J.M.	['Gobet F.', 'Head K.', 'Buckley M.', 'Parker A.', 'Chabuk T.', 'Reggia J.A.', 'Chung J.', 'Gulcehre C.', 'Cho K.', 'Bengio Y.', 'Colom R.', 'Rebollo I.', 'Palacios A.', 'Espinosa M.', 'Kyllonen P.C.', 'Conway A.R.', 'Kane M.J.', 'Engle R.W.', 'Cowan N.', 'Danihelka I.', 'Wayne G.', 'Uria B.', 'Kalchbrenner N.', 'Graves A.', 'Dehaene S.', 'Sandamirskaya Y.', 'Eliasmith C.', 'Stewart T.C.', 'Choo X.', 'Bekolay T.', 'Wolf T.', 'Tang Y.', 'Erlhagen W.', 'Erol K.', 'Fodor J.A.', 'Pylyshyn Z.W.', 'Gayler R.W.', 'Ghallab M.', 'Nau D.', 'Traverso P.', 'Graves A.', 'Wayne G.', 'Danihelka I.', 'Graves A.', 'Wayne G.', 'Reynolds M.', 'Harley T.', 'Danihelka I.', 'Hauge T.C.', 'Katz G.E.', 'Davis G.P.', 'Reggia J.A.', 'Gentili R.J.', 'Hauge T.C.', 'Katz G.E.', 'Davis G.P.', 'Jaquess K.J.', 'Reinhard M.J.', 'Costanzo M.E.']
 Chen D.	['Modha S.', 'Mandl T.', 'Majumder P.', 'Patel D.', 'Devi B.L.', 'Bai V.V.', 'Ramasubbareddy S.', 'Govinda K.', 'Bose R.', 'Dey R.K.', 'Roy S.', 'Sarddar D.', 'Dinu L.P.', 'Rosa H.', 'Pereira N.', 'Ribeiro R.', 'Ferreira P.C.', 'Carvalho J.P.', 'Oliveira S.', 'Coheur L.', 'Trancoso I.', 'Sharma D.', 'Sabharwal M.', 'Goyal V.', 'Vij M.', 'Alom M.Z.', 'Taha T.M.', 'Yakopcic C.', 'Westberg S.', 'Sidike P.', 'Nasrin M.S.', 'Hasan M.', 'Asari V.K.', 'Beer C.', 'Zadeh L.A.', 'Sabery F.', 'Hair A.', 'Jin N.', 'Wu J.', 'Ma X.', 'Yan K.', 'Mo Y.', 'Almeida F.', 'Lan Y.', 'Hao Y.', 'Xia K.', 'Qian B.', 'Li C.', 'Lin Y.', 'Li J.', 'Yang L.', 'Xu K.', 'Lin H.', 'Liu G.', 'Xu X.', 'Deng B.', 'Chen S.']
 Chen F.	['Garcez A.S.', 'Gori M.', 'Prates M.O.R.', 'Avelar P.H.C.', 'Vardi M.Y.', 'Cun Y.', 'Bottou L.', 'Bengio Y.', 'Haffner P.', 'Li J.', 'Jurafsky D.', 'Li Y.', 'Tarlow D.', 'Brockschmidt M.', 'Zemel R.', 'Lipton Z.C.', 'Berkowitz J.', 'Elkan C.', 'Liu Z.', 'Chen C.', 'Yang X.', 'Zhou J.', 'Li X.', 'Song L.', 'Lodhi H.', 'Muggleton S.', 'Manhaeve R.', 'Dumancic S.', 'Kimmig A.', 'Demeester T.', 'Raedt L.', 'Marcus G.', 'Marra G.', 'Diligenti M.', 'Giannini F.', 'Gori M.', 'Maggini M.', 'Marra G.', 'Giannini F.', 'Diligenti M.', 'Gori M.']
 Chen S.	['Lee D.', 'Abelson H.', 'Sussman G.', 'Amalric M.', 'Wang L.', 'Pica P.', 'Figueira S.', 'Sigman M.', 'Dehaene S.', 'Anderson J.R.', 'Anderson J.R.', 'Bothell D.', 'Byrne M.D.', 'Douglass S.', 'Lebiere C.', 'Qin Y.', 'Anderson J.R.', 'Matessa M.', 'Lebiere C.', 'Aydede M.', 'Barsalou L.W.', 'Barsalou L.W.', 'Barsalou L.W.', 'Battaglia P.W.', 'Hamrick J.B.', 'Tenenbaum J.B.', 'Beer R.D.', 'Bennett C.H.', 'Berkeley G.', 'Blackburn P.', 'Bos J.', 'Block N.', 'Block N.', 'Bonawitz E.B.', 'Schijndel T.J.', 'Friel D.', 'Schulz L.', 'Bongard M.M.', 'Boole G.', 'Bowman S.R.', 'Manning C.D.', 'Potts C.', 'Bowman S.R.', 'Potts C.', 'Manning C.D.', 'Bowman S.R.', 'Potts C.', 'Manning C.D.', 'Bratko I.', 'Brigandt I.', 'Bubic A.', 'Cramon D.Y.', 'Schubotz R.I.', 'Cardone F.', 'Hindley J.R.', 'Carey S.', 'Carey S.', 'Carey S.']
 Chen S.-M.	['Zhang H.', 'Chatzimparmpas A.', 'Martins R.M.', 'Kucher K.', 'Koupaei N.', 'Osman H.A.', 'Sun J.Y.', 'Arora S.', 'Bedathur S.', 'Ramanath M.', 'Sharma D.', 'Asai M.', 'Asim M.N.', 'Wasim M.', 'Khan M.U.G.', 'Mahmood W.', 'Abbasi H.M.', 'Bach S.H.', 'Broecheler M.', 'Huang B.', 'Getoor L.', 'Berkeley I.', 'Bian J.', 'Gao B.', 'Liu T.', 'Borgwardt K.', 'Ghisu E.', 'Bray L.', 'Rieck B.', 'Bouraoui Z.', 'Jameel S.', 'Schockaert S.', 'Brewster C.A.', 'Cimiano P.', 'Staab S.', 'Ciravegna G.', 'Giannini F.', 'Gori M.', 'Maggini M.', 'Melacci S.', 'Cohen W.W.', 'Sun H.', 'Hofer R.A.', 'Siegler M.', 'Costantini S.', 'Darwiche A.', 'Garcez A.', 'Lamb L.C.', 'Boer M.H.', 'Verhoosel J.P.']
 Chen X.	['Riguzzi F.', 'Extraction LNCS', 'Fadja A.', 'Riguzzi F.', 'Fadja A.', 'Riguzzi F.', 'Lamma E.', 'Niu F.', 'Doan A.', 'Shavlik J.', 'Pearl J.', 'Poole D.', 'Przymusinski T.C.', 'Raedt L.D.', 'Dries A.', 'Thon I.', 'Broeck G.V.', 'Verbeke M.', 'Raman V.', 'Ravikumar B.', 'Rao S.S.', 'Riguzzi F.', 'Riguzzi F.', 'Riguzzi F.', 'Bellodi E.', 'Lamma E.', 'Zese R.', 'Cota G.', 'Riguzzi F.', 'Lamma E.', 'Alberti M.', 'Bellodi E.', 'Zese R.', 'Cota G.', 'Riguzzi F.', 'Swift T.', 'Riguzzi F.', 'Swift T.', 'Rooshenas A.', 'Lowd D.', 'Sang T.', 'Beame P.', 'Kautz H.A.', 'Sato T.', 'Pal S.', 'Alaei A.', 'Pal U.', 'Pes B.', 'Angioni M.', 'Qian W.', 'Shu W.', 'Rong M.', 'Gong D.', 'Gao X.', 'Sammut C.', 'Webb G.I.', 'Sokolova M.', 'Lapalme G.', 'Thaseen I.', 'Kumar C.', 'Swiniarski R.W.', 'Skowron A.', 'Tang J.', 'Alelyani S.', 'Hulse J.', 'Khoshgoftaar T.M.', 'Napolitano A.', 'Wald R.', 'Venkatesh B.', 'Anuradha J.', 'Wang L.', 'Ma Y.', 'Yan J.', 'Chang V.', 'Zomaya A.Y.', 'Wang Z.', 'Xue X.', 'Xue B.', 'Zhang M.', 'Member S.', 'Browne W.', 'Yan K.E.', 'Zhang D.', 'Yu S.', 'Zabihimayvan M.', 'Zhang M.', 'Yao J.T.', 'Zhang X.', 'Liu X.']
 Chen Y.-W.	['Huang Z.', 'Fei L.', 'Seidenberg M.S.', 'Siegelmann H.T.', 'Sontag E.D.', 'Simon H.A.', 'Algorta S.', 'Kothiyal A.', 'Singh S.P.', 'Socher R.', 'Manning C.D.', 'Ng A.Y.', 'Steyvers M.', 'Todd P.M.', 'Gigerenzer G.', 'Tsuchiya M.', 'Yosinski J.', 'Clune J.', 'Nguyen A.', 'Fuchs T.', 'Lipson H.', 'Zeiler M.D.', 'Fergus R.', 'Zhao Z.', 'Dua D.']
